DSC,Model,Dataset
0.8777711987495422,KD SAM,Kvasir-SEG
0.9115750193595886,KD SAM,Kvasir-SEG
0.8193191885948181,KD SAM,Kvasir-SEG
0.9391208291053772,KD SAM,Kvasir-SEG
0.8290059566497803,KD SAM,Kvasir-SEG
0.9322311878204346,KD SAM,Kvasir-SEG
0.9243504405021667,KD SAM,Kvasir-SEG
0.659692645072937,KD SAM,Kvasir-SEG
0.7832280993461609,KD SAM,Kvasir-SEG
0.837070882320404,KD SAM,Kvasir-SEG
0.8915327191352844,KD SAM,Kvasir-SEG
0.8211883902549744,KD SAM,Kvasir-SEG
0.8558976054191589,KD SAM,Kvasir-SEG
0.8459556102752686,KD SAM,Kvasir-SEG
0.3153769373893738,KD SAM,Kvasir-SEG
0.917410135269165,KD SAM,Kvasir-SEG
0.8455873131752014,KD SAM,Kvasir-SEG
0.939066469669342,KD SAM,Kvasir-SEG
0.8712353706359863,KD SAM,Kvasir-SEG
0.8502025604248047,KD SAM,Kvasir-SEG
0.8922293782234192,KD SAM,Kvasir-SEG
0.8104122877120972,KD SAM,Kvasir-SEG
0.8512129187583923,KD SAM,Kvasir-SEG
0.9241399765014648,KD SAM,Kvasir-SEG
0.9236286282539368,KD SAM,Kvasir-SEG
0.8984132409095764,KD SAM,Kvasir-SEG
0.9325149655342102,KD SAM,Kvasir-SEG
0.9206979274749756,KD SAM,Kvasir-SEG
0.9134007096290588,KD SAM,Kvasir-SEG
0.7867780923843384,KD SAM,Kvasir-SEG
0.9416164755821228,Original SAM,Breast Ultrasound
0.8370980620384216,Original SAM,Breast Ultrasound
0.9475075602531432,Original SAM,Breast Ultrasound
0.8742139935493469,Original SAM,Breast Ultrasound
0.8969430327415466,Original SAM,Breast Ultrasound
0.9096188545227052,Original SAM,Breast Ultrasound
0.8960303664207458,Original SAM,Breast Ultrasound
0.8674678206443787,Original SAM,Breast Ultrasound
0.9257699251174928,Original SAM,Breast Ultrasound
0.9256330728530884,Original SAM,Breast Ultrasound
0.9016450643539428,Original SAM,Breast Ultrasound
0.8964357972145081,Original SAM,Breast Ultrasound
0.8899008631706238,Original SAM,Breast Ultrasound
0.9120326042175292,Original SAM,Breast Ultrasound
0.8544721007347107,Original SAM,Breast Ultrasound
0.9195500016212464,Original SAM,Breast Ultrasound
0.9268689155578612,Original SAM,Breast Ultrasound
0.930429995059967,Original SAM,Breast Ultrasound
0.9282366633415222,Original SAM,Breast Ultrasound
0.9314266443252563,Original SAM,Breast Ultrasound
0.927846610546112,Original SAM,Breast Ultrasound
0.8500593304634094,Original SAM,Breast Ultrasound
0.9129768013954164,Original SAM,Breast Ultrasound
0.9324311017990112,Original SAM,Breast Ultrasound
0.8836016058921814,Original SAM,Breast Ultrasound
0.9159281849861144,Original SAM,Breast Ultrasound
0.9326015710830688,Original SAM,Breast Ultrasound
0.9080941081047058,Original SAM,Breast Ultrasound
0.8463683128356934,Original SAM,Breast Ultrasound
0.9381399750709534,Original SAM,Breast Ultrasound
0.8706225752830505,Original SAM,Breast Ultrasound
0.938222587108612,Original SAM,Breast Ultrasound
0.8579599857330322,Original SAM,Breast Ultrasound
0.8329041004180908,Original SAM,Breast Ultrasound
0.8728312253952026,Original SAM,Breast Ultrasound
0.8542518615722656,Original SAM,Breast Ultrasound
0.9115321636199952,Original SAM,Breast Ultrasound
0.905407190322876,Original SAM,Breast Ultrasound
0.951182782649994,Original SAM,Breast Ultrasound
0.8674494624137878,Original SAM,Breast Ultrasound
0.9501149654388428,Original SAM,Breast Ultrasound
0.8619359135627747,Original SAM,Breast Ultrasound
0.9309903383255004,Original SAM,Breast Ultrasound
0.9202508926391602,Original SAM,Breast Ultrasound
0.8954230546951294,Original SAM,Breast Ultrasound
0.9129443764686584,Original SAM,Breast Ultrasound
0.9607495069503784,Original SAM,Breast Ultrasound
0.9018856883049012,Original SAM,Breast Ultrasound
0.950960338115692,Original SAM,Breast Ultrasound
0.9449734687805176,Original SAM,Breast Ultrasound
0.913185715675354,Original SAM,Fetal Head
0.976950228214264,Original SAM,Fetal Head
0.958256185054779,Original SAM,Fetal Head
0.990127444267273,Original SAM,Fetal Head
0.9820491671562196,Original SAM,Fetal Head
0.9759297370910645,Original SAM,Fetal Head
0.9082608819007874,Original SAM,Fetal Head
0.9873358607292176,Original SAM,Fetal Head
0.9781471490859984,Original SAM,Fetal Head
0.991637647151947,Original SAM,Fetal Head
0.9876810312271118,Original SAM,Fetal Head
0.9788922667503356,Original SAM,Fetal Head
0.9411351680755616,Original SAM,Fetal Head
0.9616488814353944,Original SAM,Fetal Head
0.9914885759353638,Original SAM,Fetal Head
0.9808720350265504,Original SAM,Fetal Head
0.9656840562820436,Original SAM,Fetal Head
0.9590152502059937,Original SAM,Fetal Head
0.971528947353363,Original SAM,Fetal Head
0.967185914516449,Original SAM,Fetal Head
0.9602417945861816,Original SAM,Fetal Head
0.9351483583450316,Original SAM,Fetal Head
0.9267408847808838,Original SAM,Fetal Head
0.960581600666046,Original SAM,Fetal Head
0.9834868907928468,Original SAM,Fetal Head
0.987583577632904,Original SAM,Fetal Head
0.9767378568649292,Original SAM,Fetal Head
0.9836869239807128,Original SAM,Fetal Head
0.9661170840263368,Original SAM,Fetal Head
0.9837455153465272,Original SAM,Fetal Head
0.9795950651168824,Original SAM,Fetal Head
0.9855931401252748,Original SAM,Fetal Head
0.9712708592414856,Original SAM,Fetal Head
0.9871391654014589,Original SAM,Fetal Head
0.9884772300720216,Original SAM,Fetal Head
0.98960280418396,Original SAM,Fetal Head
0.980578064918518,Original SAM,Fetal Head
0.988692343235016,Original SAM,Fetal Head
0.9885061979293824,Original SAM,Fetal Head
0.9669170379638672,Original SAM,Fetal Head
0.9865437150001526,Original SAM,Fetal Head
0.9702231884002686,Original SAM,Fetal Head
0.967301905155182,Original SAM,Fetal Head
0.9866819977760316,Original SAM,Fetal Head
0.9770755767822266,Original SAM,Fetal Head
0.9827688932418824,Original SAM,Fetal Head
0.9901049733161926,Original SAM,Fetal Head
0.992428421974182,Original SAM,Fetal Head
0.990758180618286,Original SAM,Fetal Head
0.9658807516098022,Original SAM,Fetal Head
0.9874997138977052,Original SAM,Fetal Head
0.9902536273002625,Original SAM,Fetal Head
0.9846715927124025,Original SAM,Fetal Head
0.9702571034431458,Original SAM,Fetal Head
0.9804057478904724,Original SAM,Fetal Head
0.99001544713974,Original SAM,Fetal Head
0.983037292957306,Original SAM,Fetal Head
0.983141303062439,Original SAM,Fetal Head
0.9904738664627076,Original SAM,Fetal Head
0.988865315914154,Original SAM,Fetal Head
0.95933598279953,Original SAM,Fetal Head
0.968355119228363,Original SAM,Fetal Head
0.9824450016021729,Original SAM,Fetal Head
0.984843134880066,Original SAM,Fetal Head
0.9821125268936156,Original SAM,Fetal Head
0.9873407483100892,Original SAM,Fetal Head
0.9683409333229064,Original SAM,Fetal Head
0.9425551295280457,Original SAM,Fetal Head
0.983968198299408,Original SAM,Fetal Head
0.985740065574646,Original SAM,Fetal Head
0.987175703048706,Original SAM,Fetal Head
0.988448679447174,Original SAM,Fetal Head
0.9903874397277832,Original SAM,Fetal Head
0.9722862243652344,Original SAM,Fetal Head
0.97227942943573,Original SAM,Fetal Head
0.9494237899780272,Original SAM,Fetal Head
0.9775487184524536,Original SAM,Fetal Head
0.954459309577942,Original SAM,Fetal Head
0.9641485214233398,Original SAM,Fetal Head
0.9874561429023744,Original SAM,Fetal Head
0.9918175339698792,Original SAM,Fetal Head
0.9850802421569824,Original SAM,Fetal Head
0.9883964657783508,Original SAM,Fetal Head
0.9889569282531738,Original SAM,Fetal Head
0.9466630220413208,Original SAM,Fetal Head
0.9679867625236512,Original SAM,Fetal Head
0.9740219712257384,Original SAM,Fetal Head
0.9707306027412416,Original SAM,Fetal Head
0.9658625721931458,Original SAM,Fetal Head
0.984919548034668,Original SAM,Fetal Head
0.9750377535820008,Original SAM,Fetal Head
0.9840484857559204,Original SAM,Fetal Head
0.9867985844612122,Original SAM,Fetal Head
0.9673926830291748,Original SAM,Fetal Head
0.985774040222168,Original SAM,Fetal Head
0.8983187675476074,Original SAM,ISIC 2017
0.945156753063202,Original SAM,ISIC 2017
0.9107226729393004,Original SAM,ISIC 2017
0.9383792281150818,Original SAM,ISIC 2017
0.9374842643737792,Original SAM,ISIC 2017
0.9090222120285034,Original SAM,ISIC 2017
0.8684837222099304,Original SAM,ISIC 2017
0.929280161857605,Original SAM,ISIC 2017
0.8546034097671509,Original SAM,ISIC 2017
0.9139567017555236,Original SAM,ISIC 2017
0.9039880633354188,Original SAM,ISIC 2017
0.919762909412384,Original SAM,ISIC 2017
0.8941248059272766,Original SAM,ISIC 2017
0.8516213893890381,Original SAM,ISIC 2017
0.9020251035690308,Original SAM,ISIC 2017
0.8947482705116272,Original SAM,ISIC 2017
0.8865911364555359,Original SAM,ISIC 2017
0.9535552859306335,Original SAM,ISIC 2017
0.9122525453567504,Original SAM,ISIC 2017
0.8180944323539734,Original SAM,ISIC 2017
0.9320114850997924,Original SAM,ISIC 2017
0.921270787715912,Original SAM,ISIC 2017
0.931675136089325,Original SAM,ISIC 2017
0.9127251505851746,Original SAM,ISIC 2017
0.9024797677993774,Original SAM,ISIC 2017
0.9514760971069336,Original SAM,ISIC 2017
0.8828758001327515,Original SAM,ISIC 2017
0.9435235857963562,Original SAM,ISIC 2017
0.9192075133323668,Original SAM,ISIC 2017
0.8909293413162231,Original SAM,ISIC 2017
0.9293787479400636,Original SAM,ISIC 2017
0.9397969841957092,Original SAM,ISIC 2017
0.9097234010696412,Original SAM,ISIC 2017
0.831490695476532,Original SAM,ISIC 2017
0.9153645038604736,Original SAM,ISIC 2017
0.9701748490333556,Original SAM,ISIC 2017
0.8840146660804749,Original SAM,ISIC 2017
0.8990225195884705,Original SAM,ISIC 2017
0.9233560562133788,Original SAM,ISIC 2017
0.9181943535804749,Original SAM,ISIC 2017
0.951604187488556,Original SAM,ISIC 2017
0.936497926712036,Original SAM,ISIC 2017
0.9190666675567628,Original SAM,ISIC 2017
0.90313720703125,Original SAM,ISIC 2017
0.9279184937477112,Original SAM,ISIC 2017
0.9162430763244628,Original SAM,ISIC 2017
0.911843478679657,Original SAM,ISIC 2017
0.8281326293945312,Original SAM,ISIC 2017
0.9162818789482116,Original SAM,ISIC 2017
0.902948260307312,Original SAM,ISIC 2017
0.8525717258453369,Original SAM,ISIC 2017
0.9136915802955629,Original SAM,ISIC 2017
0.9062772989273072,Original SAM,ISIC 2017
0.9217679500579834,Original SAM,ISIC 2017
0.9515723586082458,Original SAM,ISIC 2017
0.9343944787979126,Original SAM,ISIC 2017
0.9063775539398192,Original SAM,ISIC 2017
0.9193079471588136,Original SAM,ISIC 2017
0.9057071208953856,Original SAM,ISIC 2017
0.8860499858856201,Original SAM,ISIC 2017
0.9565052390098572,Original SAM,ISIC 2017
0.9545416235923768,Original SAM,ISIC 2017
0.9282082915306092,Original SAM,ISIC 2017
0.9466342926025392,Original SAM,ISIC 2017
0.9079903960227966,Original SAM,ISIC 2017
0.9568693041801452,Original SAM,ISIC 2017
0.9584887623786926,Original SAM,ISIC 2017
0.9185085892677308,Original SAM,ISIC 2017
0.9411903619766236,Original SAM,ISIC 2017
0.7567824721336365,Original SAM,ISIC 2017
0.9455106258392334,Original SAM,ISIC 2017
0.934489905834198,Original SAM,ISIC 2017
0.8891675472259521,Original SAM,ISIC 2017
0.8466622829437256,Original SAM,ISIC 2017
0.936550498008728,Original SAM,ISIC 2017
0.8265670537948608,Original SAM,ISIC 2017
0.8853524923324585,Original SAM,ISIC 2017
0.9184014201164246,Original SAM,ISIC 2017
0.9528031349182128,Original SAM,ISIC 2017
0.9058383107185364,Original SAM,ISIC 2017
0.8626707196235657,Original SAM,ISIC 2017
0.9109894037246704,Original SAM,ISIC 2017
0.9367700815200806,Original SAM,ISIC 2017
0.9454168081283568,Original SAM,ISIC 2017
0.93423730134964,Original SAM,ISIC 2017
0.9093074798583984,Original SAM,ISIC 2017
0.9088014960289,Original SAM,ISIC 2017
0.9530580043792723,Original SAM,ISIC 2017
0.8276548385620117,Original SAM,ISIC 2017
0.8273462653160095,Original SAM,ISIC 2017
0.9198009967803956,Original SAM,ISIC 2017
0.9322232604026794,Original SAM,ISIC 2017
0.9534540176391602,Original SAM,ISIC 2017
0.8914033770561218,Original SAM,ISIC 2017
0.933597981929779,Original SAM,ISIC 2017
0.94666987657547,Original SAM,ISIC 2017
0.8716002106666565,Original SAM,ISIC 2017
0.830331563949585,Original SAM,ISIC 2017
0.9525126218795776,Original SAM,ISIC 2017
0.8356380462646484,Original SAM,ISIC 2017
0.8246235251426697,Original SAM,Kvasir-SEG
0.9333063364028932,Original SAM,Kvasir-SEG
0.8799825310707092,Original SAM,Kvasir-SEG
0.905249834060669,Original SAM,Kvasir-SEG
0.9328068494796752,Original SAM,Kvasir-SEG
0.9001126885414124,Original SAM,Kvasir-SEG
0.7865965962409973,Original SAM,Kvasir-SEG
0.8702754378318787,Original SAM,Kvasir-SEG
0.7449085116386414,Original SAM,Kvasir-SEG
0.9014801383018494,Original SAM,Kvasir-SEG
0.934087336063385,Original SAM,Kvasir-SEG
0.8801007866859436,Original SAM,Kvasir-SEG
0.8340354561805725,Original SAM,Kvasir-SEG
0.8806445598602295,Original SAM,Kvasir-SEG
0.9371935725212096,Original SAM,Kvasir-SEG
0.8833557963371277,Original SAM,Kvasir-SEG
0.8906235694885254,Original SAM,Kvasir-SEG
0.9049290418624878,Original SAM,Kvasir-SEG
0.8306488990783691,Original SAM,Kvasir-SEG
0.7983434200286865,Original SAM,Kvasir-SEG
0.934419810771942,Original SAM,Kvasir-SEG
0.938016951084137,Original SAM,Kvasir-SEG
0.8139724731445312,Original SAM,Kvasir-SEG
0.9304799437522888,Original SAM,Kvasir-SEG
0.8264604806900024,Original SAM,Kvasir-SEG
0.9129263162612916,Original SAM,Kvasir-SEG
0.9468035101890564,Original SAM,Kvasir-SEG
0.6540542244911194,Original SAM,Kvasir-SEG
0.7999945878982544,Original SAM,Kvasir-SEG
0.8192234039306641,Original SAM,Kvasir-SEG
0.920654296875,Original SAM,Kvasir-SEG
0.8387410640716553,Original SAM,Kvasir-SEG
0.9101916551589966,Original SAM,Kvasir-SEG
0.8437502980232239,Original SAM,Kvasir-SEG
0.732605516910553,Original SAM,Kvasir-SEG
0.9171805381774902,Original SAM,Kvasir-SEG
0.8546430468559265,Original SAM,Kvasir-SEG
0.94489187002182,Original SAM,Kvasir-SEG
0.8922907114028931,Original SAM,Kvasir-SEG
0.8553562164306641,Original SAM,Kvasir-SEG
0.9288681149482728,Original SAM,Kvasir-SEG
0.802543044090271,Original SAM,Kvasir-SEG
0.8192709684371948,Original SAM,Kvasir-SEG
0.8918417096138,Original SAM,Kvasir-SEG
0.8836301565170288,Original SAM,Kvasir-SEG
0.8992498517036438,Original SAM,Kvasir-SEG
0.9530128836631776,Original SAM,Kvasir-SEG
0.9305073618888856,Original SAM,Kvasir-SEG
0.9368824362754822,Original SAM,Kvasir-SEG
0.7874371409416199,Original SAM,Kvasir-SEG
0.5619702339172363,UNet,Breast Ultrasound
0.716517448425293,UNet,Breast Ultrasound
0.683578372001648,UNet,Breast Ultrasound
0.6136308908462524,UNet,Breast Ultrasound
0.2957497239112854,UNet,Breast Ultrasound
0.9234108328819276,UNet,Breast Ultrasound
0.2736189365386963,UNet,Breast Ultrasound
0.5119194984436035,UNet,Breast Ultrasound
0.8539673089981079,UNet,Breast Ultrasound
0.8868494629859924,UNet,Breast Ultrasound
0.847115695476532,UNet,Breast Ultrasound
0.5110524296760559,UNet,Breast Ultrasound
0.891456663608551,UNet,Breast Ultrasound
0.8225903511047363,UNet,Breast Ultrasound
0.4338973760604858,UNet,Breast Ultrasound
0.5890286564826965,UNet,Breast Ultrasound
0.8524190783500671,UNet,Breast Ultrasound
0.7835023403167725,UNet,Breast Ultrasound
0.8945406675338745,UNet,Breast Ultrasound
0.4143604040145874,UNet,Breast Ultrasound
0.575212299823761,UNet,Breast Ultrasound
0.2883099913597107,UNet,Breast Ultrasound
0.8468271493911743,UNet,Breast Ultrasound
0.4388480186462402,UNet,Breast Ultrasound
0.4036985635757446,UNet,Breast Ultrasound
0.000855803489685,UNet,Breast Ultrasound
0.8091654777526855,UNet,Breast Ultrasound
0.8720546364784241,UNet,Breast Ultrasound
0.3093418478965759,UNet,Breast Ultrasound
0.6710402965545654,UNet,Breast Ultrasound
0.3466544151306152,UNet,Breast Ultrasound
0.3625277280807495,UNet,Breast Ultrasound
0.6242291927337646,UNet,Breast Ultrasound
0.6340597867965698,UNet,Breast Ultrasound
0.8456370234489441,UNet,Breast Ultrasound
0.5402758717536926,UNet,Breast Ultrasound
0.5264006853103638,UNet,Breast Ultrasound
0.7097089290618896,UNet,Breast Ultrasound
0.7185155153274536,UNet,Breast Ultrasound
0.7416764497756958,UNet,Breast Ultrasound
0.4702987670898437,UNet,Breast Ultrasound
0.7569469809532166,UNet,Breast Ultrasound
0.5734290480613708,UNet,Breast Ultrasound
0.821796715259552,UNet,Breast Ultrasound
0.6568048596382141,UNet,Breast Ultrasound
0.5493910312652588,UNet,Breast Ultrasound
0.6735159158706665,UNet,Breast Ultrasound
0.6093631386756897,UNet,Breast Ultrasound
0.9202401638031006,UNet,Breast Ultrasound
0.757432758808136,UNet,Breast Ultrasound
0.8244408965110779,UNet,Fetal Head 
0.598713219165802,UNet,Fetal Head 
0.7025367617607117,UNet,Fetal Head 
0.9283536076545716,UNet,Fetal Head 
0.9477656483650208,UNet,Fetal Head 
0.9702852368354796,UNet,Fetal Head 
0.9774442315101624,UNet,Fetal Head 
0.9814236164093018,UNet,Fetal Head 
0.9177369475364684,UNet,Fetal Head 
0.8278303146362305,UNet,Fetal Head 
0.9540786743164062,UNet,Fetal Head 
0.7769179344177246,UNet,Fetal Head 
0.7134836316108704,UNet,Fetal Head 
0.8969236016273499,UNet,Fetal Head 
0.697658896446228,UNet,Fetal Head 
0.9055553078651428,UNet,Fetal Head 
0.8158243894577026,UNet,Fetal Head 
0.905406653881073,UNet,Fetal Head 
0.9510176181793212,UNet,Fetal Head 
0.8908948302268982,UNet,Fetal Head 
0.9146756529808044,UNet,Fetal Head 
0.9389017820358276,UNet,Fetal Head 
0.8413687944412231,UNet,Fetal Head 
0.3782500028610229,UNet,Fetal Head 
0.9460136294364928,UNet,Fetal Head 
0.9516921043395996,UNet,Fetal Head 
0.9726281762123108,UNet,Fetal Head 
0.9123560190200806,UNet,Fetal Head 
0.5287151336669922,UNet,Fetal Head 
0.955533504486084,UNet,Fetal Head 
0.4426324367523193,UNet,Fetal Head 
0.4016802310943603,UNet,Fetal Head 
0.904039978981018,UNet,Fetal Head 
0.9401084184646606,UNet,Fetal Head 
0.9113845825195312,UNet,Fetal Head 
0.965402126312256,UNet,Fetal Head 
0.3842478990554809,UNet,Fetal Head 
0.9624534845352172,UNet,Fetal Head 
0.7421385049819946,UNet,Fetal Head 
0.9588812589645386,UNet,Fetal Head 
0.9464154839515686,UNet,Fetal Head 
0.7986220121383667,UNet,Fetal Head 
0.8380444049835205,UNet,Fetal Head 
0.8620247840881348,UNet,Fetal Head 
0.877055823802948,UNet,Fetal Head 
0.9649704098701476,UNet,Fetal Head 
0.7488937377929688,UNet,Fetal Head 
0.784227192401886,UNet,Fetal Head 
0.7497445940971375,UNet,Fetal Head 
0.3346806764602661,UNet,Fetal Head 
0.8607999682426453,UNet,Fetal Head 
0.349881112575531,UNet,Fetal Head 
0.9643666744232178,UNet,Fetal Head 
0.9653874635696412,UNet,Fetal Head 
0.9369840621948242,UNet,Fetal Head 
0.576202392578125,UNet,Fetal Head 
0.8436435461044312,UNet,Fetal Head 
0.9132927656173706,UNet,Fetal Head 
0.8053915500640869,UNet,Fetal Head 
0.9700222611427308,UNet,Fetal Head 
0.9294400811195374,UNet,Fetal Head 
0.8467229008674622,UNet,Fetal Head 
0.9026629328727722,UNet,Fetal Head 
0.474364161491394,UNet,Fetal Head 
0.2313586473464965,UNet,Fetal Head 
0.344929039478302,UNet,Fetal Head 
0.0925937891006469,UNet,Fetal Head 
0.1194571256637573,UNet,Fetal Head 
0.4138111472129822,UNet,Fetal Head 
0.9112526774406432,UNet,Fetal Head 
0.7352445125579834,UNet,Fetal Head 
0.8172484040260315,UNet,Fetal Head 
0.9488425254821776,UNet,Fetal Head 
0.9138118624687196,UNet,Fetal Head 
0.9134885668754578,UNet,Fetal Head 
0.8210002779960632,UNet,Fetal Head 
0.3681957721710205,UNet,Fetal Head 
0.933359920978546,UNet,Fetal Head 
0.7694310545921326,UNet,Fetal Head 
0.8089550137519836,UNet,Fetal Head 
0.8118877410888672,UNet,Fetal Head 
0.8747379183769226,UNet,Fetal Head 
0.8317962288856506,UNet,Fetal Head 
0.8383275866508484,UNet,Fetal Head 
0.7491679191589355,UNet,Fetal Head 
0.8892351984977722,UNet,Fetal Head 
0.3539453744888305,UNet,Fetal Head 
0.790479838848114,UNet,Fetal Head 
0.4430360198020935,UNet,Fetal Head 
0.017486572265625,UNet,Fetal Head 
0.5630325078964233,UNet,Fetal Head 
0.7405533194541931,UNet,Fetal Head 
0.8048520088195801,UNet,Fetal Head 
0.944410502910614,UNet,Fetal Head 
0.1662889122962951,UNet,Fetal Head 
0.8602229952812195,UNet,ISIC 2017
0.9585139155387878,UNet,ISIC 2017
0.6947479844093323,UNet,ISIC 2017
0.9759424328804016,UNet,ISIC 2017
0.3144104480743408,UNet,ISIC 2017
0.7083461880683899,UNet,ISIC 2017
0.8034567832946777,UNet,ISIC 2017
0.9702837467193604,UNet,ISIC 2017
0.9217751622200012,UNet,ISIC 2017
0.7881318926811218,UNet,ISIC 2017
0.8811402916908264,UNet,ISIC 2017
0.9274285435676576,UNet,ISIC 2017
0.9847002625465392,UNet,ISIC 2017
0.621048092842102,UNet,ISIC 2017
0.8359692692756653,UNet,ISIC 2017
0.8622771501541138,UNet,ISIC 2017
0.8269423246383667,UNet,ISIC 2017
0.9187758564949036,UNet,ISIC 2017
0.9641368985176086,UNet,ISIC 2017
0.9747209548950196,UNet,ISIC 2017
0.7189308404922485,UNet,ISIC 2017
0.9233508110046388,UNet,ISIC 2017
0.0344009399414062,UNet,ISIC 2017
0.7725626826286316,UNet,ISIC 2017
0.4928513765335083,UNet,ISIC 2017
0.8553938865661621,UNet,ISIC 2017
0.9426973462104796,UNet,ISIC 2017
0.9763081669807434,UNet,ISIC 2017
0.5934842228889465,UNet,ISIC 2017
0.6313867568969727,UNet,ISIC 2017
0.7287682890892029,UNet,ISIC 2017
0.9116615653038024,UNet,ISIC 2017
0.4849303960800171,UNet,ISIC 2017
0.6996312141418457,UNet,ISIC 2017
0.6214711666107178,UNet,ISIC 2017
0.889365553855896,UNet,ISIC 2017
0.4978276491165161,UNet,ISIC 2017
0.8939086198806763,UNet,ISIC 2017
0.6210582852363586,UNet,ISIC 2017
0.9299158453941344,UNet,ISIC 2017
0.9731972217559814,UNet,ISIC 2017
0.8440045714378357,UNet,ISIC 2017
0.4002902507781982,UNet,ISIC 2017
0.7897539138793945,UNet,ISIC 2017
0.9174845814704896,UNet,ISIC 2017
0.6552214622497559,UNet,ISIC 2017
0.5657150745391846,UNet,ISIC 2017
0.9595847129821776,UNet,ISIC 2017
0.8150334358215332,UNet,ISIC 2017
0.8918035626411438,UNet,ISIC 2017
0.7019951343536377,UNet,ISIC 2017
0.753488302230835,UNet,ISIC 2017
0.9792984127998352,UNet,ISIC 2017
0.7040019035339355,UNet,ISIC 2017
0.9414686560630798,UNet,ISIC 2017
0.959992527961731,UNet,ISIC 2017
0.8891187310218811,UNet,ISIC 2017
0.9765625,UNet,ISIC 2017
0.9843705296516418,UNet,ISIC 2017
0.8848602175712585,UNet,ISIC 2017
0.8658336997032166,UNet,ISIC 2017
0.9843335151672364,UNet,ISIC 2017
0.9194529056549072,UNet,ISIC 2017
0.4476600885391235,UNet,ISIC 2017
0.9722735285758972,UNet,ISIC 2017
0.4827393293380737,UNet,ISIC 2017
0.9025290608406068,UNet,ISIC 2017
0.9217901229858398,UNet,ISIC 2017
0.8686818480491638,UNet,ISIC 2017
0.4304806590080261,UNet,ISIC 2017
0.9619359970092772,UNet,ISIC 2017
0.4560234546661377,UNet,ISIC 2017
0.8209672570228577,UNet,ISIC 2017
0.5416465997695923,UNet,ISIC 2017
0.5793803930282593,UNet,ISIC 2017
0.9263706207275392,UNet,ISIC 2017
0.8354014754295349,UNet,ISIC 2017
0.372110366821289,UNet,ISIC 2017
0.6357073187828064,UNet,ISIC 2017
0.9021594524383544,UNet,ISIC 2017
0.716569185256958,UNet,ISIC 2017
0.4440420866012573,UNet,ISIC 2017
0.7355096340179443,UNet,ISIC 2017
0.9446465969085692,UNet,ISIC 2017
0.7989452481269836,UNet,ISIC 2017
0.2694605588912964,UNet,ISIC 2017
0.9078423976898192,UNet,ISIC 2017
0.6231751441955566,UNet,ISIC 2017
0.903117060661316,UNet,ISIC 2017
0.1582342386245727,UNet,ISIC 2017
0.9177169799804688,UNet,ISIC 2017
0.7932580709457397,UNet,ISIC 2017
0.7766380310058594,UNet,ISIC 2017
0.0939644575119018,UNet,ISIC 2017
0.9123671650886536,UNet,ISIC 2017
0.867386519908905,UNet,ISIC 2017
0.469603419303894,UNet,ISIC 2017
0.5143269896507263,UNet,ISIC 2017
0.5714651346206665,UNet,ISIC 2017
0.8007410168647766,UNet,ISIC 2017
0.2554428577423095,UNet,Kvasir-SEG
0.8208332657814026,UNet,Kvasir-SEG
0.5488943457603455,UNet,Kvasir-SEG
0.2006552815437317,UNet,Kvasir-SEG
0.5441927909851074,UNet,Kvasir-SEG
0.8584499359130859,UNet,Kvasir-SEG
0.9773695468902588,UNet,Kvasir-SEG
0.0009931921958923,UNet,Kvasir-SEG
0.1423518657684326,UNet,Kvasir-SEG
0.9052689075469972,UNet,Kvasir-SEG
0.0005410909652709,UNet,Kvasir-SEG
0.2491242289543151,UNet,Kvasir-SEG
0.4024747610092163,UNet,Kvasir-SEG
0.4548152685165405,UNet,Kvasir-SEG
0.912896454334259,UNet,Kvasir-SEG
0.2045588493347168,UNet,Kvasir-SEG
0.7614566683769226,UNet,Kvasir-SEG
0.7474738955497742,UNet,Kvasir-SEG
0.005885899066925,UNet,Kvasir-SEG
0.3198914527893066,UNet,Kvasir-SEG
0.8716393709182739,UNet,Kvasir-SEG
0.6447820663452148,UNet,Kvasir-SEG
0.8981297612190247,UNet,Kvasir-SEG
0.3508485555648803,UNet,Kvasir-SEG
0.8716424107551575,UNet,Kvasir-SEG
0.9402496218681335,UNet,Kvasir-SEG
0.7709121108055115,UNet,Kvasir-SEG
0.3085751533508301,UNet,Kvasir-SEG
0.9721116423606871,UNet,Kvasir-SEG
0.5477926135063171,UNet,Kvasir-SEG
0.960156261920929,UNet,Kvasir-SEG
0.7750031352043152,UNet,Kvasir-SEG
0.3479371666908264,UNet,Kvasir-SEG
0.7496614456176758,UNet,Kvasir-SEG
0.000615656375885,UNet,Kvasir-SEG
0.6879398226737976,UNet,Kvasir-SEG
0.915434181690216,UNet,Kvasir-SEG
0.9450727701187134,UNet,Kvasir-SEG
0.9110364317893982,UNet,Kvasir-SEG
0.6062736511230469,UNet,Kvasir-SEG
0.595634400844574,UNet,Kvasir-SEG
0.5240767598152161,UNet,Kvasir-SEG
0.0010550618171691,UNet,Kvasir-SEG
0.514352560043335,UNet,Kvasir-SEG
0.960973620414734,UNet,Kvasir-SEG
0.0995694398880004,UNet,Kvasir-SEG
0.2848089933395386,UNet,Kvasir-SEG
0.8778104186058044,UNet,Kvasir-SEG
0.7905765771865845,UNet,Kvasir-SEG
0.5642605423927307,UNet,Kvasir-SEG
